EAsovvot1,2.9296472961049718
EAsovvot2,10.672004592358777
EAsovvot3,38.25950115280601
EAhov2vot1,2.3188077735991808
EAhov2vot2,12.336481168189062
EAhov2vot3,29.22771033894942
EAhov3vot1,2.7102246547721145
EAhov3vot2,10.502194819416886
EAhov3vot3,43.958817887816345
EAtaxivot1,0.0
EAtaxivot2,0.0
EAtaxivot3,0.0
AMsovvot1,3.0767943336718315
AMsovvot2,10.793501556379065
AMsovvot3,29.95570040778488
AMhov2vot1,2.959177437004967
AMhov2vot2,11.31808941305979
AMhov2vot3,33.774418560773626
AMhov3vot1,2.0183334384761213
AMhov3vot2,11.512506241578803
AMhov3vot3,38.46238465604756
AMtaxivot1,0.0
AMtaxivot2,0.0
AMtaxivot3,0.0
MDsovvot1,2.9739025094225853
MDsovvot2,10.682143894925224
MDsovvot3,30.24607900758023
MDhov2vot1,3.040045150534395
MDhov2vot2,10.463826047343755
MDhov2vot3,36.522452132660895
MDhov3vot1,2.4745390244634176
MDhov3vot2,10.953463061724404
MDhov3vot3,49.52397243763259
MDtaxivot1,3.588397780097067
MDtaxivot2,18.343039503921656
MDtaxivot3,20.900614663136654
PMsovvot1,3.1508348137792894
PMsovvot2,10.572715185428981
PMsovvot3,31.064270672312816
PMhov2vot1,3.0720440184623485
PMhov2vot2,10.779814902309647
PMhov2vot3,38.22800393064575
PMhov3vot1,2.549922112553486
PMhov3vot2,11.467684034612533
PMhov3vot3,39.81339103057382
PMtaxivot1,3.3395518985724024
PMtaxivot2,15.067354942185432
PMtaxivot3,0.0
NTsovvot1,2.985542317875065
NTsovvot2,10.47185808168338
NTsovvot3,35.05222509598332
NThov2vot1,3.005636900295325
NThov2vot2,11.207671763196677
NThov2vot3,40.44414349275611
NThov3vot1,3.1651112385429685
NThov3vot2,11.54997832680469
NThov3vot3,49.193297212597145
NTtaxivot1,3.190244369657603
NTtaxivot2,13.234779884227065
NTtaxivot3,0.0
